timestamp,step,action,type,price,position,balance,profit_loss,drawdown
2025-05-07 21:38:53.957505,0,2,stop_loss_short,0.0,0,100.0999,0.0,0
2025-05-07 21:38:53.964756,1,2,stop_loss_short,0.0,0,100.1998998001,0.0,0
2025-05-07 21:38:53.970919,2,2,stop_loss_short,0.0,0,100.2999995000003,0.0,0
2025-05-07 21:38:53.979431,3,2,stop_loss_short,0.0,0,100.39220781242408,0.0,0
2025-05-07 21:38:53.986569,4,2,stop_loss_short,0.0,0,100.49249962802868,0.0,0
2025-05-07 21:38:53.992246,5,2,open_short,17.71,-1,100.49249962802868,0.0,0
2025-05-07 21:38:54.006921,9,2,stop_loss_short,0.0,0,100.40173425172081,0.0,0
2025-05-07 21:38:54.012988,10,2,stop_loss_short,0.0,0,100.50203558423829,0.0,0
2025-05-07 21:38:54.019945,11,2,stop_loss_short,0.0,0,100.60243711778693,0.0,0
2025-05-07 21:38:54.028095,12,2,stop_loss_short,0.0,0,100.7029389524676,0.0,0
2025-05-07 21:38:54.038219,13,2,stop_loss_short,0.0,0,100.80354118848112,0.0,0
2025-05-07 21:38:54.044112,14,2,open_short,18.34,-1,100.80354118848112,0.0,0
2025-05-07 21:38:54.052189,16,2,stop_loss_short,0.0,0,100.74934165261067,0.0,0
2025-05-07 21:38:54.058827,17,2,stop_loss_short,0.0,0,100.84999024492163,0.0,0
2025-05-07 21:38:54.064319,18,2,stop_loss_short,0.0,0,100.9507393851763,0.0,0
2025-05-07 21:38:54.071900,19,2,stop_loss_short,0.0,0,101.0515891738221,0.0,0
2025-05-07 21:38:54.078642,20,2,stop_loss_short,0.0,0,101.15253971140675,0.0,0
2025-05-07 21:38:54.085585,21,2,stop_loss_short,0.0,0,101.25359109857844,0.0,0
2025-05-07 21:38:54.092838,22,2,open_short,18.93,-1,101.25359109857844,0.0,0
2025-05-07 21:38:54.126360,31,2,take_profit_short,0.0,0,101.46397449605657,0.0,0
2025-05-07 21:38:54.136435,32,2,open_short,18.05,-1,101.46397449605657,0.0,0
2025-05-07 21:38:54.334624,69,2,stop_loss_short,0.0,0,101.169376664551,0.0,0
2025-05-07 21:38:54.372832,70,2,open_short,19.24,-1,101.169376664551,0.0,0
2025-05-07 21:38:54.437964,72,2,stop_loss_short,0.0,0,101.10268190847269,0.0,0
2025-05-07 21:38:54.465741,73,2,stop_loss_short,0.0,0,101.20368348769925,0.0,0
2025-05-07 21:38:54.480041,74,2,open_short,19.66,-1,101.20368348769925,0.0,0
2025-05-07 21:38:54.513755,78,2,take_profit_short,0.0,0,101.37886105171646,0.0,0
2025-05-07 21:38:54.525514,79,2,open_short,17.73,-1,101.37886105171646,0.0,0
2025-05-07 21:38:54.544106,81,1,close_short_manual,0.0,0,101.51374131172719,0.13488026001072922,0
2025-05-07 21:38:54.559316,82,2,open_short,17.11,-1,101.51374131172719,0.0,0
2025-05-07 21:38:54.851456,150,1,close_short_manual,0.0,0,102.34504562616495,0.8313043144377595,0
2025-05-07 21:38:54.991959,151,1,stop_loss_long,0.0,0,102.44728832674548,0.0,0
2025-05-07 21:38:55.104341,152,2,open_short,15.0,-1,102.44728832674548,0.0,0
2025-05-07 21:38:55.403313,189,2,stop_loss_short,0.0,0,102.07171092843936,0.0,0
2025-05-07 21:38:55.477596,190,2,open_short,16.15,-1,102.07171092843936,0.0,0
2025-05-07 21:38:55.571386,194,2,take_profit_short,0.0,0,102.38802768785325,0.0,0
2025-05-07 21:38:55.637917,195,2,open_short,15.48,-1,102.38802768785325,0.0,0
2025-05-07 21:38:55.854398,240,2,stop_loss_short,0.0,0,102.08573599042575,0.0,0
2025-05-07 21:38:55.957367,241,2,stop_loss_short,0.0,0,102.18771964068019,0.0,0
2025-05-07 21:38:56.014130,242,2,stop_loss_short,0.0,0,102.28980517260122,0.0,0
2025-05-07 21:38:56.127188,243,2,stop_loss_short,0.0,0,102.39199268796865,0.0,0
2025-05-07 21:38:56.238478,244,2,stop_loss_short,0.0,0,102.49428228866394,0.0,0
2025-05-07 21:38:56.273674,245,2,open_short,16.4,-1,102.49428228866394,0.0,0
2025-05-07 21:38:56.356681,254,1,close_short_manual,0.0,0,102.65195663223126,0.15767434356732787,0
2025-05-07 21:38:56.371558,255,2,open_short,15.97,-1,102.65195663223126,0.0,0
2025-05-07 21:38:56.773669,330,2,stop_loss_short,0.0,0,102.45486487549738,0.0,0
2025-05-07 21:38:56.798094,331,2,stop_loss_short,0.0,0,102.557217285508,0.0,0
2025-05-07 21:38:56.809419,332,2,stop_loss_short,0.0,0,102.65967194557622,0.0,0
2025-05-07 21:38:56.819845,333,2,stop_loss_short,0.0,0,102.76222895784986,0.0,0
2025-05-07 21:38:56.829225,334,2,stop_loss_short,0.0,0,102.86488842457875,0.0,0
2025-05-07 21:38:56.841329,335,2,stop_loss_short,0.0,0,102.98799181843268,0.0,0
2025-05-07 21:38:56.850516,336,2,open_short,17.35,-1,102.98799181843268,0.0,0
2025-05-07 21:38:56.873008,340,2,stop_loss_short,0.0,0,102.91812084809202,0.0,0
2025-05-07 21:38:56.883160,341,2,stop_loss_short,0.0,0,102.98700875611696,0.0,0
2025-05-07 21:38:56.895306,342,2,stop_loss_short,0.0,0,103.08989277786432,0.0,0
2025-05-07 21:38:56.908148,343,2,open_short,17.99,-1,103.08989277786432,0.0,0
2025-05-07 21:38:56.937816,350,2,take_profit_short,0.0,0,103.26858590027916,0.0,0
2025-05-07 21:38:56.953228,351,2,open_short,17.04,-1,103.26858590027916,0.0,0
